,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,label
903,48,1512024154228330497,1512024154228330497,1649329625000.0,2022-04-07 18:07:05,700,,แค่ป้ายหาเสียง มันสะท้อนอะไรได้หลายอย่าง คุยกับนักออกแบบตัวอักษร สะท้อนไปถึง กึ๋น และ กลยุทธ์ ในการหาเสียงเลือกตั้งผู้ว่าฯ กทม. #ไทยรัฐออนไลน์ #เลือกตั้งผู้ว่ากทม   https://t.co/tSqCBkXqzn,th,"['ไทยรัฐออนไลน์', 'เลือกตั้งผู้ว่ากทม']",[],86899675,86899675,Thairath_News,Thairath_News,4,18,https://twitter.com/Thairath_News/status/1512024154228330497,['https://www.thairath.co.th/scoop/interview/2362392'],[],0,,False,21,1,3,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
904,49,1512013530110734345,1512013530110734345,1649327092000.0,2022-04-07 17:24:52,700,,โซเชียลฮือฮา! 'เรวัตร คงชาติ' ผู้สมัคร ส.ก. เขตบางซื่อ พรรคประชาธิปัตย์ อวดไอเดียป้ายหาเสียงแบบใส เชื่อช่วยลดอุบัติเหตุ-สะท้อนการทำงานโปร่งใส⁣ ⁣ #ป้ายหาเสียง #เลือกตั้งผู้ว่ากทม #เลือกตั้ง #สก #เรวัตรคงชาติ #ประชาธิปัตย์ #บางซื่อ #ไทยรัฐออนไลน์,th,"['ป้ายหาเสียง', 'เลือกตั้งผู้ว่ากทม', 'เลือกตั้ง', 'สก', 'เรวัตรคงชาติ', 'ประชาธิปัตย์', 'บางซื่อ', 'ไทยรัฐออนไลน์']",[],86899675,86899675,Thairath_News,Thairath_News,4,17,https://twitter.com/Thairath_News/status/1512013530110734345,[],[],0,,False,109,46,21,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
905,50,1511999910744584195,1511999910744584195,1649323844000.0,2022-04-07 16:30:44,700,,คนเลือกก็อั้นมานาน คนให้เลือกก็อั้นมานานนน  Ep.2 - ใครเป็นใครในสนามเลือกตั้งผู้ว่าฯ กทม. 31 คน   https://t.co/15f0urqxnZ  Playlist : “เลือกตั้งผู้ว่าฯ กอ ทอ ม๊อ '65” ทาง YouTube : Jomquan ค่า  #TheMATTERxJQ  #BKK65  #เลือกตั้งผู้ว่ากทม  https://t.co/q5xGT6R0PN,th,"['thematterxjq', 'bkk65', 'เลือกตั้งผู้ว่ากทม']",[],89694767,89694767,jomquan,Jomquan,4,16,https://twitter.com/jomquan/status/1511999910744584195,['https://youtu.be/Ys5n-Ay1luU'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1511999823452712966/pu/img/j66d4d3MLW2kp0Ed.jpg,False,152,4,75,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
906,51,1511985409953304583,1511985409953304583,1649320387000.0,2022-04-07 15:33:07,700,,อย่าหลงเชื่อการหาเสียงหลอกลวงประชาชน ดูกันชัดๆ ว่าอำนาจใคร...😏😂  #เลือกตั้งผู้ว่ากทม เครดิตตามภาพ  https://t.co/arwUb82drE,th,['เลือกตั้งผู้ว่ากทม'],[],1318463937051058177,1318463937051058177,RMffAATH,🧁*⁀➷✮𝓚𝓪𝔂˖٭*🍃㊎,4,15,https://twitter.com/RMffAATH/status/1511985409953304583,[],['https://pbs.twimg.com/media/FPumt5mWQAM6_8L.jpg'],1,https://pbs.twimg.com/media/FPumt5mWQAM6_8L.jpg,False,59,3,40,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
907,52,1511978060840861701,1511978060840861701,1649318635000.0,2022-04-07 15:03:55,700,,เอ้ สุชัชวีร์ เดินหาเสียงตลาดละลายทรัพย์ ห่วงปัญหาเศรษฐกิจปากท้องและความปลอดภัยคนกรุงเทพฯ    เรื่อง: ไพศาล ฮาแว ภาพ: ฐานิส สุดโต  #TheStandardBKKElection #เลือกตั้งผู้ว่ากทม  #TheStandardNews  https://t.co/uuvzG0qUU4,th,"['thestandardbkkelection', 'เลือกตั้งผู้ว่ากทม', 'thestandardnews']",[],834243316233351169,834243316233351169,thestandardth,THE STANDARD,4,15,https://twitter.com/thestandardth/status/1511978060840861701,[],"['https://pbs.twimg.com/media/FPugA0pakAUBi69.jpg', 'https://pbs.twimg.com/media/FPugA0xaAAQcrBr.jpg', 'https://pbs.twimg.com/media/FPugA0yagAgTbn0.jpg', 'https://pbs.twimg.com/media/FPugA0saIAA_n2P.jpg']",1,https://pbs.twimg.com/media/FPugA0pakAUBi69.jpg,False,10,2,5,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
908,53,1511954768368861185,1511954768368861185,1649313082000.0,2022-04-07 13:31:22,700,,โชว์วิสัยทัศน์!! พล.อ.ประยุทธ์ พูดถึงการ #เลือกตั้งผู้ว่ากทม เผยสิ่งสำคัญ คือการคลายความแออัดในกรุงเทพ ขยายพื้นที่เศรษฐกิจออกไปรอบนอก ต้องคิดใหม่ ไม่งั้นก็แน่นแบบนี้ ทำอะไรก็ยาก ต้องรื้อต้องย้าย ยันให้กำลังใจผู้สมัครทุกคน  #ประยุทธ์  https://t.co/HG6RVncqRR,th,"['เลือกตั้งผู้ว่ากทม', 'ประยุทธ์']",[],266946216,266946216,KhaosodOnline,ข่าวสด,4,13,https://twitter.com/KhaosodOnline/status/1511954768368861185,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1511954579436437510/pu/img/oJhG0kRRl37R0zfE.jpg,False,27,27,17,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
909,54,1511933311685644288,1511933311685644288,1649307966000.0,2022-04-07 12:06:06,700,,รสนาโชว์ติดป้ายหาเสียงแตกต่างจากผู้สมัครผู้ว่าฯ กทม. รายอื่น มั่นใจวิจารณญาณคนกรุงเทพฯ แม้มีป้ายน้อย  เรื่อง: ไพศาล ฮาแว ภาพ: ฐานิส สุดโต  #TheStandardBKKElection  #เลือกตั้งผู้ว่ากทม  #TheStandardNews  https://t.co/ocK613cbTv,th,"['thestandardbkkelection', 'เลือกตั้งผู้ว่ากทม', 'thestandardnews']",[],834243316233351169,834243316233351169,thestandardth,THE STANDARD,4,12,https://twitter.com/thestandardth/status/1511933311685644288,[],"['https://pbs.twimg.com/media/FPt3TmKakAMi_Zk.jpg', 'https://pbs.twimg.com/media/FPt3TmJacAAw87X.jpg', 'https://pbs.twimg.com/media/FPt3TmCaMAEUpZW.jpg', 'https://pbs.twimg.com/media/FPt3TmCagAIAgI0.jpg']",1,https://pbs.twimg.com/media/FPt3TmKakAMi_Zk.jpg,False,18,5,6,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
910,55,1511928035196346370,1511928035196346370,1649306708000.0,2022-04-07 11:45:08,700,,มาทุกรูปแบบ การทำลายทรัพย์ผู้อื่นมีโทษอาญา  บางจุดเราทราบผู้ก่อเหตุแล้ว ได้รับแจ้งขอโทษแล้ว หลายจุดไม่มีหลักฐานผู้ทำผิด   เราจะเอาชนะการเลือกตั้งกันด้วยวิธีขู่ให้กลัว แกล้งให้เสียทรัพย์แบบนี้จริงหรือ #เลือกตั้งผู้ว่ากทม  https://t.co/nHNAr9ZbIT,th,['เลือกตั้งผู้ว่ากทม'],[],68710262,68710262,DrSuwadee,ดร.นิค ไม่ได้เป็นหมอฯ,4,11,https://twitter.com/DrSuwadee/status/1511928035196346370,[],"['https://pbs.twimg.com/media/FPtyh_jVUAEmtmq.jpg', 'https://pbs.twimg.com/media/FPtyh_ZUYAIkcS5.jpg', 'https://pbs.twimg.com/media/FPtyh_hVkAUpiM4.jpg', 'https://pbs.twimg.com/media/FPtyh_ZUcAEDKKx.jpg']",1,https://pbs.twimg.com/media/FPtyh_jVUAEmtmq.jpg,False,40,3,52,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
911,56,1511927302485344256,1511927302485344256,1649306533000.0,2022-04-07 11:42:13,700,,เปิดข้อมูล ส.ก. ชิงทั้งในนามอิสระ-สังกัดพรรคการเมือง 382 คน  อ่านต่อ  https://t.co/7riQWCdtGK  #TheStandardBKKElection #เลือกตั้งผู้ว่ากทม  #TheStandardNews  https://t.co/uQwyVh0cnJ,th,"['thestandardbkkelection', 'เลือกตั้งผู้ว่ากทม', 'thestandardnews']",[],834243316233351169,834243316233351169,thestandardth,THE STANDARD,4,11,https://twitter.com/thestandardth/status/1511927302485344256,['https://thestandard.co/bangkok-council-member/'],['https://pbs.twimg.com/media/FPtx2x1aUAMzAFH.jpg'],1,https://pbs.twimg.com/media/FPtx2x1aUAMzAFH.jpg,False,24,1,25,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
912,57,1511926243255787525,1511926243255787525,1649306281000.0,2022-04-07 11:38:01,700,,ปรากฏว่าส.ก.นี่ผู้สมัครมาจาก 11 พรรคการเมือง + กลุ่มรักษ์กรุงเทพ ที่เหลือสังกัดอิสระ ครับ #เลือกตั้งผู้ว่ากทม  https://t.co/ceUaPQgxpJ,th,['เลือกตั้งผู้ว่ากทม'],[],236664132,236664132,EakThestandard,Eak_THESTANDARD,4,11,https://twitter.com/EakThestandard/status/1511926243255787525,[],['https://pbs.twimg.com/media/FPtw0raaQAApiCE.jpg'],1,https://pbs.twimg.com/media/FPtw0raaQAApiCE.jpg,False,57,1,67,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
913,58,1511921307314982915,1511921307314982915,1649305104000.0,2022-04-07 11:18:24,700,,สก.บางซื่อ​ ❌  เบอร์​ 3️⃣  🔥🔥🔥🔥🔥  #กรุงเทพฉบับวิโรจน์ #ก้าวไกล #เลือกตั้งผู้ว่ากทม  https://t.co/oM8mK4Zsny,th,"['กรุงเทพฉบับวิโรจน์', 'ก้าวไกล', 'เลือกตั้งผู้ว่ากทม']",[],1453911188090146816,1453911188090146816,somzaa0310,ส้มซ่า🍊🍊ก้าวไกล2ใบเดอพี่น้อง​🧡🧡164,4,11,https://twitter.com/somzaa0310/status/1511921307314982915,[],"['https://pbs.twimg.com/media/FPtsY0-aIAEsquq.jpg', 'https://pbs.twimg.com/media/FPtsZt_aIAMw8sr.jpg']",1,https://pbs.twimg.com/media/FPtsY0-aIAEsquq.jpg,False,11,1,10,https://twitter.com/nurseMFP/status/1511680358265528328,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
914,59,1511920409465487361,1511920409465487361,1649304890000.0,2022-04-07 11:14:50,700,,หลายคนไม่รู้ #เลือกตั้งผู้ว่ากทม นี่เราจะเลือกผู้ว่าฯ จากพรรค (หรือกลุ่มนึง) แล้วเลือก ส.ก. จากอีกพรรคนึงก็ได้นะครับ ถ้ารักพี่เสียดายน้องก็ให้เขาลองไปทำงานร่วมกันดู ผมกำลังมองๆ แนวทางนี้อยู่,th,['เลือกตั้งผู้ว่ากทม'],[],53380876,53380876,wongthanong,Wongthanong,4,11,https://twitter.com/wongthanong/status/1511920409465487361,[],[],0,,False,148,4,144,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
915,60,1511873141588774912,1511873141588774912,1649293620000.0,2022-04-07 08:07:00,700,,เมืองเน่าๆ! นักวิชาการ ฟาด 'ชัชชาติ' หาเสียงผู้บุกรุกริมทางรถไฟ ได้จดทะเบียนชุมชน   กดอ่าน  https://t.co/cR2k363w8S   #เลือกตั้งผู้ว่ากทม  https://t.co/TmzCeJtzmm,th,['เลือกตั้งผู้ว่ากทม'],[],19141546,19141546,thaipost,Thaipost,4,8,https://twitter.com/thaipost/status/1511873141588774912,['https://www.thaipost.net/x-cite-news/119464/'],['https://pbs.twimg.com/media/FPtAmfnaQAYWsQv.jpg'],1,https://pbs.twimg.com/media/FPtAmfnaQAYWsQv.jpg,False,20,2,7,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
916,61,1511842512927100928,1511842512927100928,1649286318000.0,2022-04-07 06:05:18,700,,แก้ไม่ได้ แนะนำให้ลาออก  #ประยุทธ์ออกไป #ครอบครัวเพื่อไทย #เลือกตั้งผู้ว่ากทม #เลือกตั้งผู้ว่าฯ65 #แตงโมต้องได้รับความเป็นธรรม  https://t.co/ztc5eWpJs5,th,"['ประยุทธ์ออกไป', 'ครอบครัวเพื่อไทย', 'เลือกตั้งผู้ว่ากทม', 'เลือกตั้งผู้ว่าฯ65', 'แตงโมต้องได้รับความเป็นธรรม']",[],1094461086802227200,1094461086802227200,Sub_D_Property,Shareef Anantasart - ชารีฟ อนันตศาสน์,4,6,https://twitter.com/Sub_D_Property/status/1511842512927100928,[],['https://pbs.twimg.com/media/FPskv5aaIAQgg8m.jpg'],1,https://pbs.twimg.com/media/FPskv5aaIAQgg8m.jpg,False,14,2,12,,#เลือกตั้งผู้ว่ากทม,,,,,,,[],,,,,politics
